customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_score_pre_w1,engagement_score_pre_w2,engagement_score_pre_w3,engagement_score_post,support_tickets_pre_w1,support_tickets_pre_w2,support_tickets_pre_w3,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_005723,Treatment,75.61,84.86,81.82,76.99,48.86,38.29,49.32,52.48,5.5,1.49,3.0,1.73,0,0,East,Mobile
CUST_004661,Control,19.82,27.64,45.05,39.02,42.23,39.09,38.38,33.04,4.1,4.36,3.66,3.75,0,0,East,Desktop
CUST_002106,Control,31.48,19.09,14.96,36.47,45.02,40.8,43.59,37.86,0.81,4.18,1.02,1.56,1,0,West,Desktop
CUST_001764,Control,31.24,19.56,18.24,15.97,52.34,36.97,36.7,41.24,5.9,6.45,5.49,4.29,0,1,North,Desktop
CUST_006730,Treatment,29.88,47.17,45.42,26.17,43.91,51.93,65.26,70.59,2.61,0.9,2.99,1.79,0,0,South,Desktop
CUST_007448,Treatment,63.45,49.21,76.48,66.37,51.24,45.49,43.21,39.98,5.34,6.56,7.37,4.72,0,0,North,Mobile
CUST_000607,Control,48.4,64.58,59.58,56.8,37.87,31.6,37.91,44.33,5.24,4.37,2.91,2.19,0,0,West,Tablet
CUST_004559,Control,11.1,28.08,9.93,5.5,43.71,55.79,38.33,43.8,8.39,8.55,6.48,6.55,0,0,North,Mobile
CUST_006903,Treatment,31.88,19.13,22.79,24.66,42.89,53.37,45.4,44.25,2.12,3.51,0.97,4.3,0,0,South,Desktop
CUST_003649,Control,85.45,85.7,92.77,111.8,63.06,41.5,47.81,42.0,9.76,5.92,5.9,4.16,0,0,North,Mobile
CUST_004469,Control,70.52,75.46,61.66,86.09,39.66,56.1,37.54,39.71,6.54,5.14,1.91,5.56,1,0,South,Desktop
CUST_009696,Treatment,40.7,28.95,45.48,45.07,44.57,32.0,57.0,53.88,3.7,1.54,1.44,6.06,0,1,North,Mobile
CUST_002200,Control,184.93,179.47,193.09,197.38,55.77,43.89,62.22,59.18,3.41,2.33,3.59,3.64,0,1,South,Desktop
CUST_000864,Control,41.87,43.1,48.71,30.42,54.58,55.58,61.16,53.26,3.92,4.17,2.54,5.44,0,0,West,Mobile
CUST_005705,Treatment,113.72,123.72,115.65,124.74,47.62,49.68,54.31,46.43,0.05,0.0,1.06,0.97,0,0,North,Desktop
CUST_005895,Treatment,44.21,62.53,65.51,70.35,59.35,52.98,51.86,48.69,3.52,6.04,6.05,4.5,0,1,East,Tablet
CUST_007395,Treatment,11.66,9.94,29.61,15.06,60.61,51.95,55.76,56.59,1.15,6.0,3.67,4.91,0,0,East,Mobile
CUST_005254,Treatment,13.0,8.51,3.74,1.54,32.62,53.49,55.08,54.0,3.58,2.95,3.61,5.17,1,0,East,Mobile
CUST_007546,Treatment,28.95,23.92,29.81,36.53,44.73,49.5,62.65,61.29,6.67,4.19,2.48,6.44,0,0,North,Mobile
CUST_004333,Control,83.39,86.76,99.54,98.58,42.63,57.12,49.4,50.08,1.96,1.01,1.91,5.18,0,0,East,Desktop
CUST_001298,Control,12.71,12.89,15.74,24.57,58.31,59.43,45.24,53.72,2.35,0.0,0.85,5.98,0,0,West,Tablet
CUST_003718,Control,10.12,2.24,6.62,2.32,39.94,56.83,40.12,41.99,4.63,0.68,0.72,4.35,1,0,North,Desktop
CUST_003341,Control,5.27,26.21,12.24,22.18,41.55,43.09,53.46,51.51,5.95,6.84,3.03,4.32,0,0,East,Mobile
CUST_008909,Treatment,129.45,135.06,130.19,158.76,67.66,56.43,47.62,43.5,1.77,1.28,0.0,0.7,0,0,North,Mobile
CUST_001522,Control,81.42,89.81,96.09,104.66,67.42,49.7,67.27,67.54,3.59,1.85,3.26,1.66,0,0,South,Desktop
CUST_007156,Treatment,63.64,54.76,76.32,72.86,56.48,41.11,53.64,51.21,5.4,3.0,1.4,0.41,0,0,North,Desktop
CUST_002767,Control,60.31,68.23,69.42,75.41,33.32,48.27,48.28,47.55,7.53,6.59,4.67,5.59,1,0,South,Desktop
CUST_004657,Control,8.22,7.72,11.85,1.32,34.48,60.5,24.91,23.81,2.06,2.85,1.5,0.4,0,0,North,Desktop
CUST_009993,Treatment,91.98,88.45,103.25,106.46,41.66,60.74,63.8,66.63,9.8,11.11,8.59,4.03,0,0,South,Mobile
CUST_002499,Control,22.24,21.34,14.71,39.98,52.3,38.33,47.91,52.42,9.09,6.23,7.19,4.78,0,0,West,Desktop
CUST_000749,Control,23.49,17.07,33.96,37.99,56.47,50.08,48.51,47.84,2.14,1.09,0.53,1.1,1,1,East,Desktop
CUST_003991,Control,54.83,77.48,75.36,78.55,45.99,66.48,52.23,49.2,3.75,3.61,5.19,1.97,0,0,North,Desktop
CUST_001932,Control,12.32,3.82,4.36,21.77,59.42,56.05,41.0,39.94,4.62,2.39,0.24,1.18,0,0,North,Desktop
CUST_003061,Control,32.03,24.56,36.47,38.44,26.78,41.24,47.03,54.35,4.41,1.74,3.34,1.28,0,0,West,Desktop
CUST_008002,Treatment,11.82,14.75,13.24,21.41,42.66,48.38,46.15,51.19,10.26,7.99,10.16,10.31,0,0,East,Tablet
CUST_002268,Control,16.84,12.25,16.5,14.59,55.28,48.0,51.05,45.88,3.96,3.56,2.91,4.76,0,0,East,Desktop
CUST_006013,Treatment,54.95,29.21,34.4,46.15,57.7,68.63,39.11,39.83,1.74,3.09,1.74,4.93,0,0,North,Mobile
CUST_005551,Treatment,39.57,26.47,44.01,47.38,54.68,48.73,54.8,48.51,3.23,4.97,3.14,0.71,0,0,East,Mobile
CUST_006500,Treatment,36.23,52.18,49.23,66.85,64.08,35.88,54.65,59.15,1.2,2.38,4.92,2.62,0,1,North,Desktop
CUST_005857,Treatment,0.0,5.33,5.84,10.11,50.67,53.16,68.09,67.15,0.0,2.19,1.34,0.67,0,1,East,Desktop
CUST_002980,Control,264.14,263.14,278.87,307.71,57.57,52.64,60.62,52.89,1.92,0.83,0.93,2.0,0,1,South,Mobile
CUST_005233,Treatment,0.0,0.0,12.07,7.92,36.94,42.12,47.9,44.44,4.83,3.77,3.11,2.13,0,0,West,Tablet
CUST_002996,Control,25.01,19.36,28.47,36.07,41.71,39.92,67.64,59.25,3.58,2.13,4.25,4.09,0,0,North,Mobile
CUST_002857,Control,0.84,14.09,19.71,19.15,38.47,47.02,57.91,55.84,8.31,6.34,4.14,3.91,1,0,East,Desktop
CUST_004691,Control,67.51,72.63,73.69,90.52,50.78,40.22,44.22,39.77,1.74,1.97,0.0,1.93,0,0,East,Mobile
CUST_008554,Treatment,181.7,195.03,202.58,213.98,42.78,55.43,51.85,41.07,0.33,1.45,4.58,2.37,0,0,West,Desktop
CUST_001945,Control,28.72,13.29,14.54,9.39,70.91,45.46,51.58,53.37,5.69,2.98,4.51,2.98,0,0,West,Mobile
CUST_009025,Treatment,30.64,26.87,28.92,26.85,51.34,52.18,47.89,47.44,2.06,2.68,0.46,1.58,0,0,East,Mobile
CUST_008271,Treatment,96.82,109.56,107.31,118.62,34.96,54.35,50.98,51.64,0.0,0.0,2.37,0.1,0,0,North,Tablet
CUST_007993,Treatment,6.35,15.01,8.38,11.28,59.64,62.6,58.84,48.05,3.21,3.98,3.01,4.29,0,0,North,Mobile
CUST_006990,Treatment,37.65,50.8,37.44,43.11,40.23,45.33,55.28,54.9,0.74,2.18,3.52,1.01,0,0,North,Desktop
CUST_004365,Control,43.67,54.67,60.74,49.78,54.93,43.47,42.44,47.87,3.93,2.55,4.67,2.49,1,1,West,Mobile
CUST_009605,Treatment,44.31,22.39,46.07,37.37,52.6,48.8,38.79,48.45,0.11,3.21,1.72,0.0,1,0,North,Tablet
CUST_009344,Treatment,5.08,3.35,9.76,8.47,57.64,42.18,57.07,53.02,3.26,0.83,0.0,3.47,0,0,South,Desktop
CUST_004004,Control,256.49,283.55,302.82,322.9,54.6,61.01,44.4,52.46,4.28,1.6,3.84,2.9,1,0,North,Desktop
CUST_003415,Control,62.0,76.28,74.68,90.28,40.72,42.57,51.58,42.44,3.83,0.81,3.63,3.52,0,0,East,Mobile
CUST_002407,Control,41.8,33.0,34.67,44.45,55.2,54.93,67.01,62.26,4.73,6.46,4.46,4.64,0,0,East,Desktop
CUST_002351,Control,28.72,15.35,15.58,25.36,51.41,42.01,48.08,53.06,7.33,4.88,3.02,2.25,0,0,West,Desktop
CUST_006694,Treatment,34.87,30.77,18.97,17.76,30.73,39.21,54.03,41.18,5.26,6.43,1.22,3.52,0,0,East,Desktop
CUST_009022,Treatment,25.52,14.17,3.88,18.87,48.21,41.93,47.59,46.75,2.89,2.84,5.75,5.47,0,0,East,Desktop
CUST_003525,Control,0.0,0.0,5.34,4.97,47.4,42.9,47.56,51.35,3.02,3.81,4.3,2.93,0,0,West,Mobile
CUST_005474,Treatment,26.89,32.11,36.8,32.36,57.38,40.69,52.58,56.94,3.87,3.78,0.04,4.59,0,0,West,Mobile
CUST_009264,Treatment,269.34,274.29,297.36,320.05,53.51,57.93,60.47,57.4,4.77,6.24,4.39,4.55,1,0,South,Mobile
CUST_009640,Treatment,13.88,0.0,9.75,0.0,51.53,56.28,62.62,66.3,4.78,1.15,0.29,0.47,0,1,South,Desktop
CUST_007485,Treatment,19.07,21.87,18.19,35.54,46.88,52.74,57.43,57.13,3.82,4.04,3.08,0.0,0,0,South,Desktop
CUST_003658,Control,30.47,17.86,9.74,30.94,46.12,51.66,53.79,47.38,3.06,5.38,6.05,3.68,1,1,East,Mobile
CUST_002409,Control,25.34,35.77,56.3,32.92,58.45,56.0,45.14,39.36,1.71,3.75,0.0,0.55,0,0,North,Mobile
CUST_007430,Treatment,174.09,184.04,190.2,205.97,46.88,39.32,54.19,46.85,6.43,3.15,5.92,5.18,0,1,South,Desktop
CUST_008905,Treatment,48.88,52.68,45.68,56.79,44.71,49.83,48.88,59.2,4.04,6.28,7.73,5.59,0,1,South,Mobile
CUST_005556,Treatment,48.64,42.14,47.67,55.56,39.6,29.25,51.49,48.31,0.4,0.0,0.0,0.0,0,0,East,Tablet
CUST_001264,Control,20.03,10.22,10.4,9.42,31.98,41.09,48.14,45.61,1.97,2.58,2.47,1.17,0,0,West,Desktop
CUST_006420,Treatment,64.67,53.13,61.77,59.12,67.75,60.48,56.44,63.61,1.88,2.1,0.29,2.49,0,0,North,Desktop
CUST_001137,Control,187.41,191.45,196.6,200.84,47.26,33.81,44.96,39.84,7.62,7.11,2.56,3.81,0,0,East,Mobile
CUST_006825,Treatment,7.68,22.63,21.44,32.32,40.1,53.46,50.3,47.86,0.0,1.78,3.26,0.0,0,0,East,Desktop
CUST_006947,Treatment,24.48,11.72,23.5,18.29,62.63,53.13,37.66,36.44,3.39,4.77,5.83,2.97,0,0,West,Mobile
CUST_005931,Treatment,163.61,181.13,177.12,202.89,43.19,61.18,55.31,56.84,11.0,8.36,7.27,7.57,0,0,East,Mobile
CUST_008825,Treatment,32.99,29.56,18.95,22.5,54.41,24.27,58.51,59.28,1.06,1.37,0.05,0.85,1,1,East,Mobile
CUST_008847,Treatment,79.95,81.3,97.3,101.9,46.92,59.69,53.5,47.93,4.06,3.39,4.72,6.41,1,0,South,Desktop
CUST_002462,Control,103.12,95.04,85.58,103.99,35.74,42.31,64.72,60.97,5.06,5.16,3.32,3.37,0,0,South,Tablet
CUST_002548,Control,94.18,80.68,94.67,99.83,69.04,49.03,53.64,56.22,6.54,6.42,3.6,2.36,0,0,East,Desktop
CUST_006114,Treatment,79.29,103.23,83.4,86.52,55.14,44.62,51.47,45.13,3.74,2.12,3.08,2.26,0,0,South,Tablet
CUST_003180,Control,42.53,45.56,29.26,26.9,34.19,50.9,51.09,49.4,0.0,1.69,0.0,0.04,1,0,West,Desktop
CUST_008716,Treatment,35.5,39.57,27.22,26.23,48.34,57.88,53.38,56.58,7.5,6.11,6.34,6.07,0,0,West,Tablet
CUST_001214,Control,13.08,12.8,12.35,7.69,59.8,52.54,37.33,43.51,0.33,4.35,2.28,2.14,0,0,West,Desktop
CUST_004834,Control,16.0,19.07,35.0,17.75,40.24,56.53,47.19,48.19,1.18,4.16,1.33,0.0,0,0,West,Mobile
CUST_007954,Treatment,106.87,110.01,108.56,120.05,51.62,46.12,47.69,48.89,5.49,2.2,3.25,2.56,0,1,North,Mobile
CUST_004185,Control,27.97,18.26,16.65,28.47,66.29,46.52,58.84,50.84,2.0,3.78,3.83,1.14,0,0,West,Desktop
CUST_001590,Control,177.23,173.93,172.47,190.47,41.75,59.66,45.54,43.43,8.52,5.02,3.44,2.95,0,0,North,Mobile
CUST_002347,Control,158.7,188.37,178.4,197.55,46.87,55.92,58.46,53.12,1.79,3.38,3.24,3.41,0,1,East,Mobile
CUST_002038,Control,24.87,28.29,23.76,17.44,43.42,57.47,40.73,46.91,6.46,6.14,4.32,6.42,0,0,East,Mobile
CUST_009123,Treatment,85.78,86.82,88.77,108.69,67.06,28.55,56.26,58.08,1.02,0.0,1.63,0.82,0,1,West,Desktop
CUST_001244,Control,11.7,10.55,7.11,7.9,55.66,60.64,50.15,51.0,4.38,1.66,3.31,0.0,0,0,North,Desktop
CUST_000080,Control,18.79,0.8,15.07,21.51,43.19,32.8,53.85,62.31,5.87,5.5,5.68,6.18,0,0,South,Desktop
CUST_005687,Treatment,28.67,29.32,38.89,18.5,50.08,54.02,43.73,36.74,1.55,0.9,3.48,4.18,1,0,South,Tablet
CUST_006288,Treatment,151.68,145.09,142.84,164.34,48.14,45.29,52.7,59.97,7.32,7.2,4.72,7.31,0,1,West,Desktop
CUST_000100,Control,57.95,91.57,63.24,78.64,57.29,62.7,64.11,58.24,6.64,7.79,5.66,3.7,0,0,West,Desktop
CUST_007735,Treatment,222.67,239.34,238.85,252.17,58.19,45.66,55.53,56.63,8.33,5.38,5.45,5.43,0,0,North,Mobile
CUST_000883,Control,237.54,244.46,260.27,271.94,51.39,49.75,43.12,49.61,5.47,5.13,3.38,3.59,0,0,North,Desktop
CUST_001861,Control,27.51,37.78,45.77,42.83,50.34,55.21,54.37,48.44,8.03,6.77,4.68,7.16,1,1,East,Desktop
CUST_002209,Control,116.4,109.28,106.06,138.04,52.05,35.05,37.77,33.63,4.38,6.31,3.64,2.89,0,0,East,Desktop
CUST_008595,Treatment,36.5,47.68,24.59,45.49,46.71,45.31,55.02,46.72,3.05,3.58,6.25,3.38,1,0,North,Desktop
CUST_000068,Control,80.61,84.15,100.13,93.21,64.68,25.55,57.08,45.07,5.08,3.38,2.15,5.9,0,0,East,Mobile
CUST_006874,Treatment,64.7,58.42,65.32,72.41,55.4,46.62,39.99,39.9,4.57,3.04,1.86,3.02,0,1,East,Mobile
CUST_002361,Control,7.83,20.1,5.2,8.77,56.92,61.61,58.3,65.17,4.74,1.81,0.82,2.39,0,0,West,Mobile
CUST_000733,Control,13.84,20.02,16.8,20.65,68.39,39.7,44.28,43.75,0.99,3.98,3.35,3.47,0,0,South,Desktop
CUST_009633,Treatment,53.89,65.42,49.34,74.82,48.69,59.31,47.14,53.45,3.94,2.93,3.24,4.76,0,0,North,Mobile
CUST_007779,Treatment,50.69,59.53,56.2,55.31,57.8,50.7,70.1,68.45,3.37,0.0,0.69,4.27,0,0,North,Desktop
CUST_005929,Treatment,189.42,195.75,214.06,230.13,49.4,47.46,47.32,50.57,6.89,9.03,7.57,5.9,0,0,East,Desktop
CUST_000921,Control,154.44,181.33,179.19,185.6,64.5,43.08,54.52,55.72,6.46,7.6,4.06,3.38,1,0,East,Mobile
CUST_007435,Treatment,34.33,42.58,49.47,61.89,70.1,50.27,52.91,63.0,3.34,0.52,1.15,0.0,0,0,South,Mobile
CUST_008796,Treatment,0.0,0.0,0.67,3.61,46.9,39.97,48.76,55.57,11.05,12.7,11.33,11.89,0,0,North,Mobile
CUST_001527,Control,86.56,75.8,69.81,64.83,50.22,45.62,46.22,44.72,5.12,2.92,0.61,5.94,0,0,North,Desktop
CUST_005397,Treatment,6.85,0.0,3.17,4.56,46.46,50.4,58.99,51.43,2.88,4.44,2.56,6.0,0,1,South,Mobile
CUST_000657,Control,695.93,729.82,776.69,809.22,52.83,56.87,46.34,46.92,1.52,2.86,0.0,5.29,0,0,North,Mobile
CUST_007902,Treatment,9.33,0.0,14.25,28.97,42.5,51.28,53.54,51.0,4.14,4.85,3.82,2.43,0,0,South,Desktop
CUST_001111,Control,26.73,27.31,23.19,26.32,45.8,58.42,52.92,46.82,1.96,3.23,6.88,3.42,1,0,West,Mobile
CUST_007105,Treatment,128.75,134.68,142.33,149.0,31.02,53.94,23.95,23.87,0.17,2.47,1.84,2.36,0,1,South,Tablet
CUST_008300,Treatment,0.46,22.47,7.76,26.03,60.82,32.94,39.37,44.28,10.11,6.96,4.53,3.53,0,0,North,Tablet
CUST_002424,Control,15.08,30.86,19.62,33.83,45.94,56.51,44.34,36.91,1.78,0.8,0.32,2.37,0,0,South,Desktop
CUST_000501,Control,4.08,4.14,16.73,17.01,30.89,43.29,42.71,40.42,6.94,6.16,4.55,4.91,0,0,South,Mobile
CUST_008646,Treatment,4.32,0.03,17.68,4.26,51.88,43.44,51.95,58.9,2.4,3.49,3.22,4.46,0,0,West,Desktop
CUST_009190,Treatment,67.66,80.86,73.15,82.4,49.94,55.2,38.91,43.91,2.38,2.07,1.76,0.49,0,0,East,Mobile
CUST_008473,Treatment,242.79,255.46,284.95,297.19,37.64,55.59,49.25,43.91,2.62,2.95,3.23,1.39,0,0,East,Mobile
CUST_003489,Control,12.64,4.07,0.0,11.95,41.26,61.3,48.52,47.06,6.67,2.23,3.0,3.74,0,0,East,Mobile
CUST_000632,Control,30.09,44.23,34.7,32.07,47.46,55.58,49.7,43.24,2.38,4.65,6.0,0.24,0,0,East,Mobile
CUST_003428,Control,25.19,1.19,18.9,9.84,44.84,53.92,61.32,56.86,1.94,4.01,3.07,3.84,0,0,East,Mobile
CUST_000176,Control,131.25,127.28,134.8,139.44,59.85,45.39,53.82,45.62,6.59,5.49,5.18,2.08,0,0,East,Mobile
CUST_000233,Control,32.15,37.51,62.62,49.93,43.32,43.33,58.99,45.73,3.87,6.34,1.43,3.39,1,0,East,Mobile
CUST_002339,Control,75.68,92.33,78.1,91.57,35.29,44.4,46.36,51.42,6.37,7.35,7.07,4.96,0,0,East,Mobile
CUST_006362,Treatment,15.62,12.51,26.82,19.65,52.53,44.91,52.63,51.3,0.06,0.07,0.0,2.46,0,0,West,Mobile
CUST_001597,Control,81.48,95.21,92.57,90.56,56.29,37.61,52.74,52.41,5.66,3.94,3.48,2.19,0,0,West,Mobile
CUST_003817,Control,50.68,57.92,51.05,63.42,51.34,34.09,61.39,53.29,2.18,2.77,2.23,4.25,0,0,West,Tablet
CUST_003275,Control,7.71,24.41,2.51,18.93,38.48,59.82,36.84,39.74,4.68,4.56,1.91,2.7,0,1,East,Mobile
CUST_005837,Treatment,55.59,74.55,76.88,75.55,45.48,28.33,41.9,48.64,10.26,8.27,4.54,8.16,0,1,North,Mobile
CUST_008850,Treatment,123.27,128.63,127.59,146.09,44.86,52.64,51.15,50.46,8.38,6.16,4.43,7.26,0,0,West,Desktop
CUST_005205,Treatment,44.82,46.69,37.16,40.77,49.4,71.33,55.43,50.39,5.8,1.07,2.78,4.55,0,0,North,Mobile
CUST_003740,Control,204.29,233.79,238.44,256.21,57.42,70.6,69.18,61.58,4.11,1.28,1.11,2.5,0,0,East,Mobile
CUST_007306,Treatment,28.34,32.16,32.8,33.7,46.29,34.05,55.62,52.92,0.93,3.38,2.95,4.41,0,0,East,Desktop
CUST_008571,Treatment,1.19,0.0,0.0,0.0,43.56,73.87,37.6,41.7,6.59,2.43,3.99,6.52,0,0,West,Tablet
CUST_005920,Treatment,130.53,142.29,139.26,161.52,60.78,59.88,47.78,53.51,4.26,3.92,7.03,1.61,0,0,West,Tablet
CUST_006425,Treatment,11.5,0.0,5.38,5.18,56.85,46.5,46.03,41.92,8.25,4.08,5.04,4.29,1,0,North,Desktop
CUST_001484,Control,8.74,20.12,21.76,15.01,48.84,60.49,55.32,55.88,2.86,2.8,1.21,3.3,0,0,West,Tablet
CUST_006533,Treatment,43.79,55.53,78.58,64.12,59.19,61.22,41.25,40.89,0.0,0.0,0.0,0.0,0,0,West,Desktop
CUST_003977,Control,56.32,62.62,49.97,61.08,64.21,58.9,54.71,63.18,3.49,0.0,4.09,1.48,0,0,West,Desktop
CUST_004030,Control,34.55,42.84,60.89,55.62,39.42,64.86,68.8,68.2,3.85,2.8,2.67,3.24,0,0,North,Desktop
CUST_003565,Control,0.0,0.32,0.14,2.82,62.17,55.1,69.27,69.5,5.74,5.25,3.15,2.75,0,0,South,Desktop
CUST_009761,Treatment,5.25,14.54,9.33,4.08,45.38,58.76,51.32,55.05,1.42,1.16,1.39,4.05,0,1,West,Desktop
CUST_001686,Control,117.42,119.08,109.18,129.71,34.72,43.07,65.11,56.94,1.43,0.92,0.24,2.49,0,0,East,Mobile
CUST_000174,Control,283.58,274.8,293.25,307.93,50.06,44.72,49.84,50.02,5.36,3.59,0.0,4.73,0,0,South,Desktop
CUST_001181,Control,0.0,7.01,20.8,9.96,65.33,43.97,54.46,48.92,0.0,0.0,4.02,2.28,0,0,West,Tablet
CUST_001408,Control,21.49,10.76,32.62,26.03,46.88,46.4,45.46,39.79,3.9,3.39,3.33,5.29,0,0,East,Mobile
CUST_008937,Treatment,0.0,0.0,4.72,15.46,36.58,59.28,54.35,51.94,1.9,5.69,2.0,2.9,0,0,West,Mobile
CUST_006995,Treatment,11.58,25.38,14.28,24.47,58.34,48.77,48.45,48.65,1.4,0.16,2.05,1.05,0,0,South,Desktop
CUST_003601,Control,199.12,214.64,233.57,232.81,31.52,62.26,57.18,51.81,0.94,5.39,1.68,0.92,0,0,South,Desktop
CUST_005012,Treatment,37.79,61.11,45.6,37.81,34.57,52.98,53.67,44.43,6.25,5.55,6.69,7.25,0,0,East,Desktop
CUST_004822,Control,5.92,11.29,17.57,3.64,51.58,42.43,56.31,51.65,3.73,2.8,4.44,2.59,0,0,North,Desktop
CUST_004656,Control,154.78,157.62,167.08,168.29,41.55,44.29,41.23,39.51,1.59,3.3,5.68,2.71,0,0,South,Desktop
CUST_004608,Control,125.35,109.96,135.08,140.93,50.72,42.35,42.91,52.81,4.16,4.83,3.4,3.72,0,0,West,Mobile
CUST_009085,Treatment,10.38,12.78,0.0,20.65,42.73,44.75,59.37,58.18,4.02,5.97,2.94,6.62,1,0,East,Mobile
CUST_008224,Treatment,30.37,32.58,37.0,45.65,31.66,62.29,62.19,59.09,4.39,0.0,2.46,0.34,0,0,East,Desktop
CUST_008786,Treatment,43.26,38.2,43.32,54.67,60.72,45.55,42.36,46.33,3.46,8.4,5.46,4.74,0,0,East,Desktop
CUST_006794,Treatment,35.14,31.49,31.22,27.95,34.13,51.29,47.98,48.19,5.21,3.57,4.78,1.37,0,1,South,Mobile
CUST_001459,Control,49.08,53.61,66.04,84.44,61.13,49.76,46.46,48.67,3.53,2.76,5.42,3.93,0,0,North,Desktop
CUST_005992,Treatment,6.14,18.13,10.9,10.64,40.48,42.54,50.75,49.1,2.54,5.16,4.04,0.8,0,1,North,Desktop
CUST_005015,Treatment,93.91,95.76,82.03,102.09,49.42,68.95,49.03,50.87,4.78,7.31,4.39,4.23,0,0,East,Tablet
CUST_001193,Control,26.34,28.56,18.14,40.39,49.15,33.34,23.15,23.07,5.71,5.61,5.82,4.39,0,0,North,Mobile
CUST_003726,Control,143.2,140.05,153.27,163.82,55.51,58.52,48.41,45.88,9.08,7.28,7.77,9.68,0,0,West,Tablet
CUST_009108,Treatment,23.4,7.78,20.97,16.99,64.83,47.16,64.22,66.11,5.21,1.49,2.18,5.41,0,0,South,Mobile
CUST_000421,Control,68.16,70.96,66.79,75.18,60.99,60.73,49.87,41.58,2.54,0.53,1.42,3.7,1,1,East,Mobile
CUST_002029,Control,59.13,52.55,52.74,62.48,57.23,35.44,71.28,63.96,3.76,3.27,4.85,4.84,0,0,West,Mobile
CUST_008165,Treatment,37.85,25.83,39.08,32.53,27.64,49.31,43.5,52.1,5.7,4.64,5.19,2.92,0,0,East,Desktop
CUST_006751,Treatment,60.06,51.84,61.15,55.03,34.7,44.88,60.03,62.51,3.28,3.45,0.0,3.85,0,1,South,Desktop
CUST_004930,Control,29.17,7.19,19.23,12.17,34.67,44.78,59.76,62.21,3.83,3.27,3.02,3.66,1,1,West,Tablet
CUST_007037,Treatment,20.65,22.88,24.23,20.81,48.74,84.15,47.64,51.93,4.93,5.91,5.79,3.08,0,0,North,Desktop
CUST_003300,Control,128.01,116.92,132.94,134.21,51.8,55.66,43.95,32.33,5.63,1.37,2.49,2.75,0,0,West,Mobile
CUST_005281,Treatment,15.63,22.7,18.46,10.0,56.52,63.37,35.78,39.96,2.43,2.74,0.0,0.9,1,0,North,Desktop
CUST_004825,Control,33.7,26.07,38.06,26.08,49.94,52.91,61.89,46.7,2.36,1.08,3.29,2.3,0,0,North,Mobile
CUST_006350,Treatment,14.87,16.48,16.24,7.5,47.76,57.43,57.33,50.61,4.76,2.29,6.15,3.46,1,0,East,Mobile
CUST_002303,Control,6.95,15.88,0.0,3.82,34.22,61.82,49.45,42.43,4.71,1.19,3.5,4.31,0,0,South,Mobile
CUST_006686,Treatment,8.89,5.17,4.59,16.33,43.93,48.68,52.59,52.32,4.61,3.09,3.81,4.15,0,1,North,Desktop
CUST_001422,Control,39.54,31.1,27.04,17.46,34.48,34.47,60.95,64.86,2.7,4.27,0.54,0.56,0,0,East,Tablet
CUST_004411,Control,68.2,48.11,78.63,80.56,69.73,53.15,56.61,53.48,4.09,1.73,4.05,4.03,1,0,East,Desktop
CUST_002793,Control,37.99,22.12,27.51,23.51,65.84,46.04,48.33,58.14,0.0,0.22,0.72,0.0,0,0,North,Tablet
CUST_008081,Treatment,0.15,14.87,3.68,5.52,38.05,37.66,52.09,54.82,0.6,0.0,4.4,3.16,0,0,North,Desktop
CUST_009396,Treatment,0.0,8.79,6.21,0.0,71.87,49.63,52.52,43.51,6.76,3.69,4.27,5.17,0,0,West,Mobile
CUST_003560,Control,33.65,44.2,33.8,43.75,51.82,54.63,69.65,68.43,1.95,3.68,8.11,4.52,0,0,North,Mobile
CUST_002143,Control,31.14,34.5,45.55,26.95,63.38,48.11,37.15,33.89,4.07,5.04,6.94,3.83,0,0,East,Mobile
CUST_000844,Control,147.25,163.73,159.33,173.73,55.83,55.25,51.88,52.73,2.22,0.6,1.27,2.19,0,0,North,Mobile
CUST_001451,Control,20.52,3.71,0.0,8.85,56.79,57.22,59.13,50.19,7.56,5.38,6.3,2.44,1,0,South,Mobile
CUST_008579,Treatment,58.75,51.24,60.91,81.02,48.23,41.65,37.12,43.51,3.02,0.67,2.44,1.62,0,0,East,Desktop
CUST_005020,Treatment,5.19,15.57,18.41,0.0,55.04,43.46,46.29,54.29,6.93,7.71,7.03,7.06,0,0,North,Mobile
CUST_003360,Control,83.03,77.67,71.39,92.78,26.77,62.5,56.47,44.98,9.24,8.14,5.67,8.2,1,0,West,Mobile
CUST_008821,Treatment,44.33,39.7,48.1,49.7,48.98,46.32,36.04,34.91,1.52,3.53,6.37,1.42,0,1,North,Desktop
CUST_006860,Treatment,47.15,23.33,28.07,27.84,24.29,29.54,52.77,46.55,2.29,1.64,0.0,1.9,0,0,North,Mobile
CUST_004523,Control,8.5,0.0,11.97,14.52,34.64,56.61,47.18,45.45,0.0,0.67,2.78,0.72,1,0,South,Desktop
CUST_001593,Control,50.71,32.62,32.38,32.84,60.01,45.24,38.68,37.84,6.38,3.76,4.78,4.31,0,1,South,Desktop
CUST_006215,Treatment,46.18,34.24,22.29,35.83,53.58,42.91,33.61,35.44,2.6,2.62,3.03,1.24,0,0,South,Desktop
