customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_tier,region,device_type,plan_type,tenure_months,new_customer
CUST_000310,Control,106.91,90.78,117.84,102.16,low,West,Mobile,Enterprise,23,0
CUST_000311,Control,35.51,44.02,51.34,50.38,low,West,Tablet,Premium,30,0
CUST_000312,Control,74.29,78.38,73.63,74.51,medium,North,Tablet,Premium,2,1
CUST_000313,Treatment,24.21,41.57,25.4,37.05,medium,East,Desktop,Basic,26,0
CUST_000314,Treatment,17.08,39.41,28.42,40.77,medium,East,Mobile,Basic,5,1
CUST_000315,Control,31.43,23.34,33.82,18.14,low,West,Desktop,Basic,57,0
CUST_000316,Control,23.1,27.77,40.22,23.73,medium,East,Desktop,Basic,14,0
CUST_000317,Control,53.17,47.48,43.21,54.02,high,South,Mobile,Basic,12,0
CUST_000318,Treatment,25.68,27.18,40.18,36.52,low,North,Desktop,Basic,5,1
CUST_000319,Control,43.11,43.37,45.09,52.85,high,East,Desktop,Basic,8,0
CUST_000320,Control,52.09,48.85,57.58,67.75,medium,West,Mobile,Premium,4,1
CUST_000321,Treatment,47.95,42.97,55.92,57.7,low,South,Tablet,Premium,9,0
CUST_000322,Treatment,58.31,62.2,69.41,71.6,medium,East,Desktop,Premium,54,0
CUST_000323,Control,33.2,39.19,42.4,34.09,medium,East,Mobile,Basic,1,1
CUST_000324,Treatment,54.05,51.83,45.55,44.79,medium,North,Mobile,Premium,5,1
CUST_000325,Control,82.79,97.65,103.82,114.34,low,East,Tablet,Enterprise,40,0
CUST_000326,Treatment,33.93,31.99,38.56,46.34,medium,West,Desktop,Basic,8,0
CUST_000327,Treatment,78.26,90.77,99.16,107.83,high,West,Desktop,Premium,8,0
CUST_000328,Treatment,71.74,70.56,77.73,80.39,high,West,Desktop,Premium,10,0
CUST_000329,Treatment,14.2,14.05,16.82,19.83,medium,West,Desktop,Basic,1,1
CUST_000330,Treatment,92.49,84.45,101.54,100.3,low,South,Mobile,Premium,31,0
CUST_000331,Control,24.12,13.4,28.96,24.13,low,North,Desktop,Basic,52,0
CUST_000332,Control,52.4,51.32,55.87,57.99,medium,South,Desktop,Premium,8,0
CUST_000333,Control,27.09,24.83,36.2,21.19,high,South,Desktop,Basic,2,1
CUST_000334,Control,23.59,14.58,24.23,36.19,low,North,Desktop,Premium,17,0
CUST_000335,Treatment,30.87,37.26,52.58,52.4,high,North,Mobile,Basic,11,0
CUST_000336,Control,95.74,115.46,111.36,118.18,high,North,Mobile,Premium,2,1
CUST_000337,Treatment,20.24,23.8,27.71,13.77,low,North,Mobile,Basic,25,0
CUST_000338,Control,13.8,14.71,15.86,23.01,low,North,Mobile,Basic,20,0
CUST_000339,Treatment,80.31,88.25,99.14,107.96,high,East,Mobile,Premium,7,0
CUST_000340,Treatment,23.67,26.1,18.01,32.21,low,East,Desktop,Basic,19,0
CUST_000341,Treatment,35.34,46.68,36.5,69.0,high,East,Desktop,Basic,12,0
CUST_000342,Treatment,45.4,20.01,49.52,37.67,high,East,Mobile,Basic,16,0
CUST_000343,Control,193.62,213.44,225.35,243.44,medium,East,Desktop,Enterprise,1,1
CUST_000344,Control,116.83,102.62,138.71,129.75,medium,West,Mobile,Premium,14,0
CUST_000345,Control,113.32,115.93,124.19,103.84,high,East,Desktop,Premium,3,1
CUST_000346,Treatment,19.51,13.18,10.41,27.84,medium,West,Desktop,Basic,4,1
CUST_000347,Control,68.77,76.27,90.22,89.77,high,East,Mobile,Premium,1,1
CUST_000348,Control,30.19,36.71,19.69,23.26,medium,North,Tablet,Premium,6,0
CUST_000349,Treatment,59.98,53.81,54.29,65.51,medium,West,Desktop,Premium,4,1
CUST_000350,Treatment,133.64,130.17,119.28,138.31,high,North,Desktop,Premium,1,1
CUST_000351,Treatment,48.72,52.49,61.85,49.57,low,North,Tablet,Premium,1,1
CUST_000352,Control,122.18,130.73,138.93,142.82,medium,North,Desktop,Enterprise,15,0
CUST_000353,Control,38.0,34.38,24.42,19.88,low,West,Desktop,Basic,1,1
CUST_000354,Treatment,57.77,45.6,44.86,40.51,medium,North,Desktop,Basic,18,0
CUST_000355,Treatment,45.28,41.62,26.19,44.0,medium,East,Tablet,Basic,20,0
CUST_000356,Control,23.89,23.31,40.27,22.41,low,West,Desktop,Basic,2,1
CUST_000357,Treatment,15.92,28.22,32.45,19.21,low,North,Mobile,Basic,20,0
CUST_000358,Control,17.56,18.01,14.14,23.86,medium,South,Desktop,Basic,27,0
CUST_000359,Control,90.13,116.28,111.59,111.81,medium,North,Mobile,Enterprise,10,0
CUST_000360,Control,38.21,42.29,17.79,37.15,low,North,Mobile,Basic,30,0
CUST_000361,Control,47.2,53.86,55.11,47.73,medium,East,Mobile,Premium,31,0
CUST_000362,Treatment,26.15,18.9,26.79,12.96,low,East,Desktop,Basic,25,0
CUST_000363,Treatment,51.98,74.1,74.61,70.17,medium,East,Desktop,Basic,28,0
CUST_000364,Control,102.38,106.28,91.72,118.16,medium,North,Desktop,Enterprise,22,0
CUST_000365,Control,9.0,33.12,24.02,13.35,low,East,Desktop,Basic,3,1
CUST_000366,Treatment,29.82,55.36,35.0,36.32,high,South,Mobile,Basic,14,0
CUST_000367,Treatment,6.37,19.87,25.59,4.73,low,West,Desktop,Basic,8,0
CUST_000368,Control,42.54,60.41,43.38,39.36,medium,West,Mobile,Basic,1,1
CUST_000369,Control,121.4,97.37,124.64,117.09,low,East,Mobile,Enterprise,15,0
CUST_000370,Control,20.75,18.37,27.8,27.58,medium,North,Desktop,Basic,10,0
CUST_000371,Treatment,97.5,96.04,88.28,101.2,medium,North,Desktop,Enterprise,8,0
CUST_000372,Control,91.3,84.95,91.72,84.94,medium,West,Desktop,Enterprise,5,1
CUST_000373,Control,56.82,51.03,42.06,43.06,low,North,Mobile,Premium,1,1
CUST_000374,Control,32.52,26.94,42.61,45.38,low,East,Tablet,Premium,23,0
CUST_000375,Treatment,22.87,18.92,37.62,16.75,medium,West,Tablet,Basic,1,1
CUST_000376,Treatment,83.85,89.98,78.82,109.7,high,West,Mobile,Premium,19,0
CUST_000377,Control,65.35,64.78,65.92,68.83,low,North,Mobile,Enterprise,5,1
CUST_000378,Control,47.17,51.69,49.1,44.52,high,North,Mobile,Basic,22,0
CUST_000379,Control,135.88,126.27,142.58,134.69,low,North,Mobile,Enterprise,17,0
CUST_000380,Treatment,76.49,67.53,88.07,90.77,medium,South,Desktop,Premium,32,0
CUST_000381,Treatment,25.49,31.91,13.09,40.93,medium,North,Mobile,Basic,1,1
CUST_000382,Control,58.98,75.4,56.14,58.69,high,North,Desktop,Basic,34,0
CUST_000383,Control,9.57,20.29,12.44,24.34,low,North,Mobile,Basic,40,0
CUST_000384,Treatment,40.16,40.36,50.5,39.21,medium,West,Desktop,Basic,7,0
CUST_000385,Control,17.07,27.55,25.44,34.86,medium,West,Desktop,Basic,21,0
CUST_000386,Control,40.18,30.04,48.86,41.37,medium,West,Mobile,Premium,1,1
CUST_000387,Control,36.22,36.72,57.97,62.61,low,South,Mobile,Premium,11,0
CUST_000388,Control,52.13,51.23,62.39,63.09,high,South,Tablet,Basic,12,0
CUST_000389,Treatment,69.55,73.89,69.44,87.57,medium,East,Desktop,Premium,30,0
CUST_000390,Control,27.37,23.26,39.06,30.41,medium,South,Tablet,Basic,11,0
CUST_000391,Treatment,26.65,20.16,26.48,26.19,medium,North,Mobile,Basic,8,0
CUST_000392,Control,12.16,17.0,9.9,15.16,low,North,Mobile,Basic,7,0
CUST_000393,Control,33.41,22.88,27.9,40.69,low,South,Desktop,Basic,2,1
CUST_000394,Treatment,99.57,99.26,79.8,96.95,low,West,Desktop,Enterprise,10,0
CUST_000395,Treatment,19.4,24.68,15.39,32.37,medium,North,Desktop,Basic,10,0
CUST_000396,Treatment,19.65,18.48,38.78,34.12,low,North,Mobile,Basic,3,1
CUST_000397,Control,173.69,166.0,170.73,188.59,medium,South,Desktop,Enterprise,12,0
CUST_000398,Control,28.02,22.57,30.92,24.81,medium,North,Desktop,Basic,29,0
CUST_000399,Treatment,13.43,26.29,28.59,24.77,low,North,Mobile,Basic,18,0
CUST_000400,Control,133.92,133.82,126.18,147.35,high,West,Desktop,Premium,5,1
CUST_000401,Treatment,52.89,49.07,59.36,79.23,medium,South,Tablet,Premium,37,0
CUST_000402,Treatment,11.03,45.42,39.37,28.55,medium,North,Mobile,Basic,19,0
CUST_000403,Control,34.53,34.03,29.08,33.21,medium,East,Mobile,Basic,51,0
CUST_000404,Control,161.37,153.73,151.86,173.42,medium,East,Desktop,Enterprise,9,0
CUST_000405,Treatment,4.86,29.58,21.94,32.24,low,West,Tablet,Basic,23,0
CUST_000406,Treatment,109.37,107.91,117.22,135.03,medium,South,Desktop,Enterprise,40,0
CUST_000407,Treatment,88.85,83.63,71.43,83.02,low,South,Mobile,Enterprise,1,1
CUST_000408,Control,49.46,55.45,34.91,32.9,medium,North,Desktop,Premium,3,1
CUST_000409,Treatment,92.16,70.12,105.79,123.71,high,South,Mobile,Premium,5,1
CUST_000410,Control,14.42,13.37,40.51,21.06,medium,North,Desktop,Basic,21,0
CUST_000411,Treatment,38.96,38.03,40.6,57.51,medium,South,Desktop,Basic,3,1
CUST_000412,Control,60.4,75.13,77.83,68.05,high,North,Mobile,Premium,2,1
CUST_000413,Control,49.93,61.27,52.2,51.77,medium,East,Desktop,Premium,2,1
CUST_000414,Control,47.37,44.7,63.61,55.02,high,East,Mobile,Basic,6,0
CUST_000415,Treatment,77.58,88.16,80.78,84.16,low,East,Tablet,Enterprise,15,0
CUST_000416,Control,54.35,64.36,67.21,61.38,low,North,Desktop,Premium,6,0
CUST_000417,Treatment,13.29,0.26,17.34,5.82,low,South,Mobile,Basic,30,0
CUST_000418,Treatment,159.2,163.11,155.84,162.48,medium,West,Mobile,Enterprise,9,0
CUST_000419,Control,33.42,44.17,20.61,22.31,medium,East,Desktop,Basic,7,0
CUST_000420,Treatment,52.82,51.76,54.38,41.97,low,East,Desktop,Premium,7,0
CUST_000421,Treatment,14.38,29.73,12.91,28.89,low,West,Desktop,Basic,11,0
CUST_000422,Control,23.53,20.49,12.55,21.29,low,West,Desktop,Basic,1,1
CUST_000423,Treatment,92.77,95.53,92.22,110.08,high,East,Tablet,Premium,3,1
CUST_000424,Control,54.49,48.13,42.29,46.08,medium,East,Mobile,Premium,16,0
CUST_000425,Treatment,24.72,12.5,44.14,26.78,medium,South,Desktop,Basic,3,1
CUST_000426,Control,50.9,47.67,50.65,45.34,high,West,Desktop,Basic,19,0
CUST_000427,Control,72.06,59.91,53.55,48.56,low,North,Tablet,Premium,29,0
CUST_000428,Control,26.68,29.18,28.0,40.41,medium,West,Desktop,Basic,8,0
CUST_000429,Treatment,19.84,20.64,26.08,18.8,low,East,Tablet,Basic,29,0
CUST_000430,Treatment,64.2,67.33,81.44,85.25,high,West,Mobile,Basic,17,0
CUST_000431,Treatment,111.07,120.34,129.74,118.12,low,East,Desktop,Enterprise,1,1
CUST_000432,Control,92.72,82.73,81.61,72.66,high,North,Desktop,Premium,10,0
CUST_000433,Control,59.51,36.44,61.57,44.76,medium,West,Mobile,Basic,1,1
CUST_000434,Treatment,8.75,16.21,26.82,14.23,low,South,Desktop,Basic,7,0
CUST_000435,Treatment,32.05,44.28,54.79,28.14,high,North,Tablet,Basic,12,0
CUST_000436,Control,79.54,73.29,80.7,72.06,medium,West,Desktop,Premium,11,0
CUST_000437,Control,0.96,6.34,23.05,5.35,low,South,Tablet,Basic,29,0
CUST_000438,Treatment,70.13,55.62,68.51,74.03,high,North,Mobile,Premium,1,1
CUST_000439,Control,39.24,24.19,38.7,31.16,low,North,Mobile,Premium,2,1
CUST_000440,Treatment,75.97,70.55,74.37,87.44,medium,West,Desktop,Premium,34,0
CUST_000441,Control,95.84,93.9,97.02,111.08,low,West,Desktop,Enterprise,1,1
CUST_000442,Control,24.56,21.86,20.14,17.05,low,West,Desktop,Basic,9,0
CUST_000443,Control,63.22,73.83,72.63,70.83,medium,South,Tablet,Premium,3,1
CUST_000444,Treatment,8.74,10.78,11.07,33.11,high,West,Desktop,Basic,3,1
CUST_000445,Treatment,20.73,20.48,21.62,22.36,medium,West,Mobile,Basic,7,0
CUST_000446,Control,50.95,51.61,42.39,49.79,medium,South,Desktop,Basic,28,0
CUST_000447,Control,40.15,49.8,43.37,53.88,medium,North,Tablet,Basic,10,0
CUST_000448,Control,36.92,36.58,59.32,42.65,low,South,Desktop,Premium,10,0
CUST_000449,Control,57.53,58.65,60.39,54.58,medium,West,Desktop,Premium,1,1
CUST_000450,Control,30.89,54.77,55.05,43.71,low,South,Mobile,Premium,12,0
CUST_000451,Treatment,206.8,225.88,245.25,268.55,high,South,Mobile,Enterprise,15,0
CUST_000452,Treatment,56.58,71.47,80.92,83.38,low,West,Desktop,Enterprise,4,1
CUST_000453,Treatment,21.11,21.66,21.8,28.25,medium,North,Desktop,Basic,29,0
CUST_000454,Control,20.13,24.73,16.19,30.44,low,North,Desktop,Basic,15,0
CUST_000455,Control,31.51,40.08,38.19,31.34,medium,North,Mobile,Premium,1,1
CUST_000456,Treatment,46.03,49.25,55.25,43.22,medium,East,Tablet,Basic,55,0
CUST_000457,Treatment,17.18,32.76,24.76,18.33,low,South,Mobile,Basic,2,1
CUST_000458,Control,30.04,13.44,13.45,22.63,low,East,Desktop,Basic,6,0
CUST_000459,Treatment,22.25,27.17,41.55,43.94,medium,North,Mobile,Basic,3,1
CUST_000460,Control,14.65,5.11,15.66,14.13,low,North,Tablet,Basic,26,0
CUST_000461,Treatment,46.43,43.64,45.31,52.59,medium,West,Desktop,Basic,9,0
CUST_000462,Control,19.16,26.8,31.72,32.49,medium,South,Desktop,Basic,17,0
CUST_000463,Control,23.56,44.34,46.15,54.52,high,South,Desktop,Basic,1,1
CUST_000464,Treatment,56.79,67.99,71.08,87.11,high,West,Desktop,Premium,13,0
CUST_000465,Control,34.86,25.49,32.22,30.63,low,South,Mobile,Premium,3,1
CUST_000466,Treatment,69.7,68.18,76.26,103.77,high,East,Mobile,Basic,27,0
CUST_000467,Treatment,121.34,138.59,116.05,151.78,medium,North,Desktop,Enterprise,23,0
CUST_000468,Treatment,16.25,39.43,37.37,40.91,low,South,Mobile,Premium,5,1
CUST_000469,Control,155.75,153.08,150.92,174.27,high,East,Mobile,Enterprise,12,0
CUST_000470,Treatment,20.96,36.98,39.5,49.18,high,West,Tablet,Basic,15,0
CUST_000471,Treatment,58.2,44.14,48.57,49.24,medium,South,Mobile,Basic,8,0
CUST_000472,Treatment,24.44,26.5,23.11,29.75,low,North,Desktop,Basic,1,1
CUST_000473,Treatment,73.16,64.81,60.82,87.31,low,East,Desktop,Premium,3,1
CUST_000474,Treatment,52.72,47.87,62.26,74.82,low,East,Desktop,Premium,45,0
CUST_000475,Treatment,169.22,164.03,168.5,171.55,low,South,Desktop,Enterprise,19,0
CUST_000476,Control,118.74,100.32,116.52,128.58,medium,East,Mobile,Enterprise,1,1
CUST_000477,Treatment,37.13,25.08,30.94,11.35,medium,North,Desktop,Basic,2,1
CUST_000478,Treatment,43.71,16.19,21.66,31.01,low,North,Mobile,Premium,3,1
CUST_000479,Treatment,17.45,33.49,10.9,32.45,low,East,Desktop,Basic,1,1
CUST_000480,Treatment,12.59,21.76,18.37,13.39,medium,East,Tablet,Basic,7,0
CUST_000481,Treatment,182.18,188.15,181.91,210.38,high,East,Desktop,Enterprise,30,0
CUST_000482,Treatment,71.73,85.34,64.13,70.57,low,North,Mobile,Enterprise,1,1
CUST_000483,Control,31.23,28.59,25.03,26.85,low,West,Desktop,Premium,23,0
CUST_000484,Control,46.2,71.86,64.36,71.66,medium,South,Desktop,Premium,13,0
CUST_000485,Treatment,32.34,29.04,52.36,28.94,medium,South,Desktop,Basic,22,0
CUST_000486,Treatment,52.51,47.06,52.84,63.61,low,West,Mobile,Enterprise,3,1
CUST_000487,Treatment,50.52,53.88,56.61,53.56,low,South,Desktop,Premium,5,1
CUST_000488,Treatment,25.4,8.08,4.1,26.08,low,North,Mobile,Basic,1,1
CUST_000489,Treatment,45.38,43.64,31.66,50.36,low,West,Desktop,Premium,3,1
CUST_000490,Treatment,23.53,17.56,22.52,38.2,high,East,Mobile,Basic,31,0
CUST_000491,Control,38.6,54.65,54.61,31.99,low,East,Mobile,Premium,15,0
CUST_000492,Treatment,93.54,93.43,82.53,88.46,high,North,Mobile,Basic,11,0
CUST_000493,Control,24.89,13.11,20.84,23.57,low,North,Mobile,Basic,3,1
CUST_000494,Control,125.52,131.24,159.96,141.6,medium,East,Desktop,Enterprise,10,0
CUST_000495,Control,8.49,18.52,26.04,18.6,low,North,Mobile,Basic,1,1
CUST_000496,Treatment,53.14,54.68,62.12,52.83,low,South,Desktop,Premium,6,0
CUST_000497,Control,71.88,67.06,59.47,59.21,medium,East,Desktop,Premium,18,0
CUST_000498,Treatment,17.48,17.59,6.94,15.02,low,East,Desktop,Basic,4,1
CUST_000499,Control,83.16,69.39,59.99,92.37,high,West,Desktop,Premium,4,1
CUST_000500,Treatment,15.76,10.69,23.56,30.86,low,West,Mobile,Basic,7,0
CUST_000501,Control,51.39,47.34,60.87,41.66,medium,North,Mobile,Basic,1,1
CUST_000502,Control,193.5,194.34,210.36,210.7,medium,West,Mobile,Enterprise,21,0
CUST_000503,Treatment,38.52,24.07,27.73,43.15,medium,South,Desktop,Basic,20,0
CUST_000504,Control,192.55,190.36,186.42,192.42,medium,South,Mobile,Enterprise,3,1
CUST_000505,Control,75.13,63.23,84.0,83.56,medium,East,Tablet,Premium,20,0
CUST_000506,Control,135.74,127.38,143.77,147.95,low,East,Tablet,Enterprise,19,0
CUST_000507,Control,44.25,40.81,50.87,48.24,medium,North,Tablet,Premium,5,1
CUST_000508,Treatment,18.91,21.42,39.67,21.51,low,North,Mobile,Basic,19,0
CUST_000509,Treatment,143.21,151.78,165.13,162.97,low,East,Desktop,Enterprise,1,1
CUST_000510,Control,47.08,36.19,53.36,52.39,medium,East,Mobile,Basic,13,0
CUST_000511,Control,26.48,13.38,19.38,23.73,medium,South,Desktop,Basic,4,1
CUST_000512,Control,47.98,57.89,50.95,53.03,medium,North,Desktop,Premium,7,0
CUST_000513,Treatment,35.77,31.72,22.24,31.96,low,North,Mobile,Basic,1,1
CUST_000514,Treatment,74.38,71.54,64.35,84.29,low,South,Desktop,Enterprise,7,0
CUST_000515,Control,108.05,127.0,107.41,99.79,low,West,Tablet,Enterprise,11,0
CUST_000516,Control,41.23,52.91,52.55,53.79,medium,East,Mobile,Basic,17,0
CUST_000517,Control,44.96,51.68,47.49,42.94,low,West,Desktop,Premium,14,0
CUST_000518,Control,65.09,55.74,62.96,67.23,high,East,Mobile,Premium,2,1
CUST_000519,Treatment,34.73,29.27,29.29,51.98,low,West,Mobile,Basic,25,0
CUST_000520,Control,53.06,52.46,59.52,68.86,medium,West,Tablet,Premium,4,1
CUST_000521,Control,23.14,21.14,31.95,17.15,low,West,Desktop,Basic,1,1
CUST_000522,Control,66.0,64.93,63.63,90.22,medium,North,Tablet,Premium,60,0
CUST_000523,Treatment,30.1,32.94,38.55,38.3,medium,West,Tablet,Premium,1,1
CUST_000524,Treatment,30.15,20.83,40.42,56.6,medium,West,Desktop,Basic,27,0
CUST_000525,Control,45.23,52.07,60.17,58.83,medium,North,Desktop,Basic,15,0
CUST_000526,Control,32.0,33.97,45.7,43.3,medium,South,Desktop,Basic,5,1
CUST_000527,Control,50.72,46.01,35.95,47.65,low,South,Tablet,Basic,21,0
CUST_000528,Treatment,11.99,22.44,6.74,15.77,low,North,Mobile,Basic,29,0
CUST_000529,Treatment,5.09,32.0,25.31,5.77,medium,North,Desktop,Basic,4,1
CUST_000530,Treatment,19.89,6.1,23.19,22.8,low,West,Mobile,Basic,3,1
CUST_000531,Treatment,116.28,107.95,114.97,140.95,high,East,Mobile,Enterprise,16,0
CUST_000532,Treatment,113.13,121.01,122.02,123.56,medium,West,Mobile,Enterprise,11,0
CUST_000533,Treatment,78.17,75.74,85.41,111.29,high,East,Tablet,Premium,2,1
CUST_000534,Control,39.43,27.74,25.22,37.08,medium,South,Mobile,Basic,8,0
CUST_000535,Treatment,6.17,21.25,15.03,13.96,low,West,Tablet,Basic,1,1
CUST_000536,Treatment,48.51,48.64,36.37,37.55,medium,West,Desktop,Basic,17,0
CUST_000537,Treatment,229.87,232.6,234.62,270.02,high,South,Desktop,Enterprise,10,0
CUST_000538,Control,52.88,61.74,48.3,51.17,medium,North,Desktop,Basic,5,1
CUST_000539,Treatment,50.14,36.63,56.9,49.8,low,East,Mobile,Premium,17,0
CUST_000540,Control,18.17,34.61,26.95,18.37,medium,East,Mobile,Basic,15,0
CUST_000541,Control,9.68,21.87,19.61,20.29,medium,South,Mobile,Basic,20,0
CUST_000542,Treatment,60.3,71.74,74.29,68.38,medium,East,Mobile,Basic,4,1
CUST_000543,Treatment,11.14,19.32,34.25,28.26,low,North,Mobile,Premium,1,1
CUST_000544,Treatment,90.15,87.41,80.18,96.11,low,East,Mobile,Enterprise,11,0
CUST_000545,Control,33.14,46.44,25.18,46.12,medium,South,Mobile,Basic,23,0
CUST_000546,Control,17.54,25.65,14.82,28.49,low,North,Desktop,Basic,6,0
CUST_000547,Treatment,24.63,37.15,34.04,46.58,medium,North,Mobile,Basic,5,1
CUST_000548,Control,16.87,36.06,33.67,26.45,low,North,Desktop,Basic,13,0
CUST_000549,Treatment,22.24,27.65,36.01,23.01,medium,North,Mobile,Premium,5,1
CUST_000550,Control,30.67,40.64,37.66,42.77,high,East,Desktop,Basic,16,0
CUST_000551,Control,67.49,82.15,87.29,62.12,high,South,Desktop,Premium,25,0
CUST_000552,Treatment,32.41,30.92,28.5,41.66,high,East,Mobile,Basic,7,0
CUST_000553,Treatment,70.87,69.0,78.97,84.8,medium,West,Mobile,Basic,4,1
CUST_000554,Treatment,128.6,119.55,136.79,138.36,low,East,Desktop,Enterprise,7,0
CUST_000555,Control,138.1,150.46,157.72,162.25,medium,West,Mobile,Enterprise,16,0
CUST_000556,Control,13.33,20.14,39.23,28.21,medium,West,Desktop,Basic,5,1
CUST_000557,Treatment,56.02,46.39,59.43,86.4,low,West,Desktop,Premium,9,0
CUST_000558,Treatment,21.16,0.0,5.8,2.43,low,East,Mobile,Basic,3,1
CUST_000559,Control,43.72,54.19,60.84,65.36,medium,North,Mobile,Premium,1,1
CUST_000560,Treatment,40.22,55.82,60.52,50.13,low,South,Desktop,Premium,15,0
CUST_000561,Control,33.41,40.28,42.68,49.11,low,East,Desktop,Premium,27,0
CUST_000562,Treatment,91.87,73.34,87.67,116.87,low,East,Desktop,Enterprise,2,1
CUST_000563,Control,44.17,40.49,29.33,40.0,high,East,Mobile,Basic,9,0
CUST_000564,Treatment,148.49,148.25,130.35,156.41,high,South,Desktop,Enterprise,49,0
CUST_000565,Control,78.0,67.36,67.15,79.28,medium,South,Mobile,Premium,19,0
CUST_000566,Control,68.78,63.11,46.01,60.74,medium,West,Mobile,Premium,15,0
CUST_000567,Control,60.42,66.06,71.89,80.25,high,North,Tablet,Premium,57,0
CUST_000568,Treatment,51.43,71.4,61.64,72.84,medium,East,Desktop,Premium,27,0
CUST_000569,Treatment,54.58,47.15,50.71,41.31,high,North,Desktop,Premium,3,1
CUST_000570,Treatment,18.77,26.5,35.95,17.83,low,North,Mobile,Basic,2,1
CUST_000571,Treatment,7.68,20.08,7.69,21.11,low,North,Mobile,Basic,27,0
CUST_000572,Treatment,7.39,10.72,14.75,20.95,low,North,Mobile,Basic,14,0
CUST_000573,Control,47.49,57.57,47.18,63.55,high,West,Desktop,Basic,1,1
CUST_000574,Treatment,35.08,14.61,23.0,26.81,low,East,Mobile,Basic,9,0
CUST_000575,Treatment,41.07,41.63,53.95,60.89,high,West,Desktop,Basic,10,0
CUST_000576,Control,72.17,71.82,58.19,76.82,high,East,Desktop,Premium,15,0
CUST_000577,Treatment,18.26,27.56,35.32,17.87,low,East,Desktop,Basic,7,0
CUST_000578,Treatment,47.48,32.39,51.2,59.77,medium,East,Mobile,Premium,1,1
CUST_000579,Treatment,47.85,54.81,42.46,49.58,low,West,Mobile,Premium,1,1
CUST_000580,Control,37.37,22.44,20.55,38.34,medium,East,Tablet,Basic,26,0
CUST_000581,Control,53.58,32.13,52.17,46.09,low,West,Desktop,Basic,18,0
CUST_000582,Treatment,26.47,28.37,30.11,50.2,high,West,Desktop,Basic,9,0
CUST_000583,Control,67.8,69.71,66.99,56.87,medium,East,Mobile,Premium,8,0
CUST_000584,Control,47.14,43.57,42.02,39.05,low,South,Desktop,Premium,15,0
CUST_000585,Control,103.01,89.19,119.22,117.27,low,South,Desktop,Enterprise,6,0
CUST_000586,Control,75.84,69.8,80.11,84.04,medium,West,Mobile,Premium,2,1
CUST_000587,Treatment,46.41,46.71,51.29,44.82,low,West,Mobile,Premium,1,1
CUST_000588,Treatment,27.98,7.83,37.74,33.12,low,South,Desktop,Basic,13,0
CUST_000589,Control,34.27,39.97,37.43,33.69,medium,South,Mobile,Basic,32,0
CUST_000590,Treatment,44.31,42.93,27.02,33.18,medium,North,Desktop,Premium,42,0
CUST_000591,Treatment,46.79,62.81,57.17,61.36,high,East,Tablet,Basic,24,0
CUST_000592,Control,9.61,42.49,5.66,22.08,low,North,Tablet,Basic,55,0
CUST_000593,Control,23.43,28.44,50.82,39.74,low,West,Desktop,Premium,1,1
CUST_000594,Control,78.37,78.4,82.66,80.2,high,West,Mobile,Basic,4,1
CUST_000595,Control,25.67,22.6,29.93,24.16,low,South,Desktop,Basic,5,1
